Price,price,returns
Ticker,,
Date,,
2023-02-14,395.5762023925781,-0.04602794063328641
2023-02-15,396.86083984375,0.32475094391470893
2023-02-16,391.396484375,-1.3768945988476444
2023-02-17,390.4186706542969,-0.24982690436388122
2023-02-21,382.5865173339844,-2.0060908734684024
2023-02-22,382.0592956542969,-0.13780456336031088
2023-02-23,384.09161376953125,0.5319378793686713
2023-02-24,379.9886169433594,-1.0682339002157537
2023-02-27,381.2827453613281,0.3405703119158554
2023-02-28,379.87359619140625,-0.36958115389839064
2023-03-01,378.41644287109375,-0.38358899774079136
2023-03-02,381.3594970703125,0.7777289424554024
2023-03-03,387.47564697265625,1.6037754269473625
2023-03-06,387.7441101074219,0.06928516330333423
2023-03-07,381.8004455566406,-1.5328832587900854
2023-03-08,382.4235534667969,0.16320250995196517
2023-03-09,375.367919921875,-1.8449788149710433
2023-03-10,369.9515686035156,-1.4429446500080934
2023-03-13,369.42431640625,-0.14251924900761104
2023-03-14,375.5309143066406,1.6530037761984584
2023-03-15,373.1822204589844,-0.6254328893249061
2023-03-16,379.7297058105469,1.7545008825740949
2023-03-17,375.28973388671875,-1.1692453489649535
2023-03-20,378.8982849121094,0.9615373668814042
2023-03-21,383.8734130859375,1.3130511200340145
2023-03-22,377.329833984375,-1.7046189911822829
2023-03-23,378.3498840332031,0.2703337920717752
2023-03-24,380.8326110839844,0.6561987080094811
2023-03-27,381.544677734375,0.18697628030430735
2023-03-28,380.688232421875,-0.2244678965476865
2023-03-29,386.2214660644531,1.4534816606693202
2023-03-30,388.4829406738281,0.5855383007110193
2023-03-31,393.95849609375,1.4094712654368902
2023-04-03,395.45965576171875,0.3810451311123675
2023-04-04,393.265625,-0.5548052069920262
2023-04-05,392.23590087890625,-0.2618393410544706
2023-04-06,393.7660217285156,0.39010219262967105
2023-04-10,394.1701354980469,0.10262789251274107
2023-04-11,394.2760009765625,0.02685781315772129
2023-04-12,392.6689147949219,-0.4076043628473691
2023-04-13,397.8846130371094,1.3282686878617556
2023-04-14,396.9127197265625,-0.24426511574002774
2023-04-17,398.33697509765625,0.35883339089635147
2023-04-18,398.59674072265625,0.0652125314091867
2023-04-19,398.5294189453125,-0.016889695892063905
2023-04-20,396.3546142578125,-0.5457074394295658
2023-04-21,396.6625061035156,0.07768090357158641
2023-04-24,397.0762939453125,0.10431735680329624
2023-04-25,390.773193359375,-1.5873777110465337
2023-04-26,389.1180114746094,-0.4235658721972402
2023-04-27,396.8645935058594,1.9908053091383326
2023-04-28,400.251953125,0.8535303160246865
2023-05-01,399.8477478027344,-0.10098772013721335
2023-05-02,395.353759765625,-1.1239248093318
2023-05-03,392.6400451660156,-0.6864016169261022
2023-05-04,389.8590087890625,-0.7082915793210187
2023-05-05,397.0762939453125,1.8512551957353907
2023-05-08,397.1820983886719,0.026645872587383046
2023-05-09,395.4403991699219,-0.4385140281538136
2023-05-10,397.28802490234375,0.46723241638948476
2023-05-11,396.59521484375,-0.17438483295942886
2023-05-12,396.07550048828125,-0.13104403079434723
2023-05-15,397.44195556640625,0.3449986369872482
2023-05-16,394.7860107421875,-0.6682598017196506
2023-05-17,399.57830810546875,1.213897461632918
2023-05-18,403.42755126953125,0.9633263583083362
2023-05-19,402.8405456542969,-0.14550459268019011
2023-05-22,403.0041198730469,0.04060520235973364
2023-05-23,398.48126220703125,-1.1222857144588039
2023-05-24,395.59429931640625,-0.724491504226632
2023-05-25,399.0201721191406,0.8660066155286694
2023-05-26,404.187744140625,1.295065358234937
2023-05-30,404.3416442871094,0.03807640105752963
2023-05-31,402.099609375,-0.5544902296824472
2023-06-01,405.919921875,0.9500910746812474
2023-06-02,411.78997802734375,1.446111864928712
2023-06-05,411.0008850097656,-0.1916251146660275
2023-06-06,411.8957824707031,0.21773613964755079
2023-06-07,410.47161865234375,-0.34575829104553923
2023-06-08,412.954345703125,0.6048474335284215
2023-06-09,413.6953430175781,0.17943807158427028
2023-06-12,417.44830322265625,0.9071797080680843
2023-06-13,420.2004699707031,0.6592832517944069
2023-06-14,420.7009582519531,0.1191070255787352
2023-06-15,425.9166259765625,1.2397565592151105
2023-06-16,424.46588134765625,-0.3406170457844637
2023-06-20,422.2637023925781,-0.5188117707096596
2023-06-21,420.10009765625,-0.5123823629805235
2023-06-22,421.6165466308594,0.3609732497254159
2023-06-23,418.4290771484375,-0.756011477228058
2023-06-26,416.7195129394531,-0.4085672584312028
2023-06-27,421.2881164550781,1.0963257955930672
2023-06-28,421.5005798339844,0.05043184713919846
2023-06-29,423.16192626953125,0.39415045080157807
2023-06-30,428.155517578125,1.1800663052594862
2023-07-03,428.648193359375,0.11506935237850513
2023-07-05,428.0106506347656,-0.14873332828323482
2023-07-06,424.6590270996094,-0.7830701245834848
2023-07-07,423.5869140625,-0.2524644405729082
2023-07-10,424.6590270996094,0.2531034367485585
2023-07-11,427.3634948730469,0.6368563013740225
2023-07-12,430.8020324707031,0.8045931949984819
2023-07-13,434.22125244140625,0.7936870564638321
2023-07-14,433.9508056640625,-0.062283173802102354
2023-07-17,435.45758056640625,0.3472225152429287
2023-07-18,438.69329833984375,0.7430615329347967
2023-07-19,439.6688232421875,0.22237059604863774
2023-07-20,436.7518310546875,-0.6634521333556576
2023-07-21,436.7518310546875,0.0
2023-07-24,438.70294189453125,0.4467321488114129
2023-07-25,439.900634765625,0.27300771358440556
2023-07-26,439.9682922363281,0.015380171192336256
2023-07-27,437.05126953125,-0.6630074840737077
2023-07-28,441.33013916015625,0.9790315066457778
2023-07-31,442.1705322265625,0.1904227678638737
2023-08-01,440.9051818847656,-0.28616794869281703
2023-08-02,434.77178955078125,-1.3910910068612892
2023-08-03,433.52581787109375,-0.28658061760973297
2023-08-04,431.56512451171875,-0.45226680362505656
2023-08-07,435.33203125,0.8728478100595405
2023-08-08,433.4389343261719,-0.43486276863026196
2023-08-09,430.5412292480469,-0.6685382527136796
2023-08-10,430.6957702636719,0.03589459153421348
2023-08-11,430.4446716308594,-0.05830069625684109
2023-08-14,432.8207092285156,0.5519960529779544
2023-08-15,427.7788391113281,-1.1648865245321605
2023-08-16,424.6397399902344,-0.7338135583365823
2023-08-17,421.404052734375,-0.7619840893680285
2023-08-18,421.6068420410156,0.04812229624389097
2023-08-21,424.3500061035156,0.6506450533914965
2023-08-22,423.2005310058594,-0.27087901051563446
2023-08-23,427.9140319824219,1.1137748256977664
2023-08-24,421.9835510253906,-1.3859047644585898
2023-08-25,424.9584655761719,0.7049835339677069
2023-08-28,427.6533203125,0.6341454411725511
2023-08-29,433.8349304199219,1.4454722584416713
2023-08-30,435.6217956542969,0.41187675520859557
2023-08-31,434.9842834472656,-0.14634534208136651
2023-09-01,435.7956237792969,0.18652175789004577
2023-09-05,433.91217041015625,-0.432187306702847
2023-09-06,430.9952697753906,-0.6722329618015555
2023-09-07,429.67193603515625,-0.3070413605522959
2023-09-08,430.3191223144531,0.15062335354476541
2023-09-11,433.14910888671875,0.6576483417805479
2023-09-12,430.77301025390625,-0.5485636664287585
2023-09-13,431.27532958984375,0.11660882273971662
2023-09-14,434.9939270019531,0.8622328143939706
2023-09-15,429.7530517578125,-1.2048157270290072
2023-09-18,430.00506591796875,0.058641622002553184
2023-09-19,429.1132507324219,-0.20739643697988974
2023-09-20,425.16827392578125,-0.9193323207585036
2023-09-21,418.1409606933594,-1.6528310467606944
2023-09-22,417.20074462890625,-0.22485624534225312
2023-09-25,418.9551696777344,0.4205229907699781
2023-09-26,412.8001403808594,-1.4691379274802907
2023-09-27,412.9649353027344,0.039921236878193156
2023-09-28,415.359130859375,0.5797575900446716
2023-09-29,414.3510437011719,-0.2427025393946236
2023-10-02,414.1862487792969,-0.039771812906030934
2023-10-03,408.6419372558594,-1.338603476039557
2023-10-04,411.6176452636719,0.7281944745552105
2023-10-05,411.4625244140625,-0.037685665664310974
2023-10-06,416.3477783203125,1.1872901215503884
2023-10-09,419.0133361816406,0.6402238705540464
2023-10-10,421.19427490234375,0.5204938679464144
2023-10-11,422.9195556640625,0.40961638477132745
2023-10-12,420.3412170410156,-0.6096522585715913
2023-10-13,418.24755859375,-0.4980854511493993
2023-10-16,422.6481628417969,1.0521530030785486
2023-10-17,422.62872314453125,-0.004599498820700987
2023-10-18,416.9971923828125,-1.3325007159517788
2023-10-19,413.333251953125,-0.8786487047433011
2023-10-20,408.25421142578125,-1.2288003695187233
2023-10-23,407.5466613769531,-0.1733111451213465
2023-10-24,410.6192321777344,0.75391877592621
2023-10-25,404.72601318359375,-1.435202867358576
2023-10-26,399.8795471191406,-1.1974683876459058
2023-10-27,398.0669860839844,-0.4532767550164851
2023-10-30,402.82623291015625,1.1955894340777595
2023-10-31,405.3561096191406,0.6280317671239155
2023-11-01,409.6790771484375,1.066461668323826
2023-11-02,417.53033447265625,1.91644088315841
